date,symbol,exchange,company_name,stock_price_close,option_symbol,option_expiration,strike,call_put,style,open,high,low,close,bid,ask,mean_price,settlement,volume,open_interest,stock_price_for_iv
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00124000,11/15/2019,124.000,C,A,0.000,0.000,0.000,0.000,27.740,27.980,27.860,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00124000,11/15/2019,124.000,P,A,0.030,0.030,0.030,0.030,0.020,0.040,0.030,0.000,13,550,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00125000,11/15/2019,125.000,C,A,0.000,0.000,0.000,0.000,26.750,26.990,26.870,0.000,0,4,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00125000,11/15/2019,125.000,P,A,0.040,0.050,0.030,0.050,0.030,0.040,0.035,0.000,19,28140,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00126000,11/15/2019,126.000,C,A,0.000,0.000,0.000,0.000,25.760,25.990,25.875,0.000,0,1,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00126000,11/15/2019,126.000,P,A,0.050,0.050,0.040,0.040,0.030,0.050,0.040,0.000,6,73,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00127000,11/15/2019,127.000,C,A,0.000,0.000,0.000,0.000,24.770,25.000,24.885,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00127000,11/15/2019,127.000,P,A,0.070,0.070,0.040,0.050,0.040,0.050,0.045,0.000,10,1180,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00128000,11/15/2019,128.000,C,A,0.000,0.000,0.000,0.000,23.780,24.000,23.890,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00128000,11/15/2019,128.000,P,A,0.080,0.080,0.050,0.060,0.050,0.060,0.055,0.000,19,1022,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00129000,11/15/2019,129.000,C,A,0.000,0.000,0.000,0.000,22.760,23.020,22.890,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00129000,11/15/2019,129.000,P,A,0.090,0.100,0.060,0.070,0.070,0.080,0.075,0.000,10,547,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00130000,11/15/2019,130.000,C,A,0.000,0.000,0.000,0.000,21.780,22.030,21.905,0.000,0,30,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00130000,11/15/2019,130.000,P,A,0.120,0.120,0.070,0.080,0.070,0.090,0.080,0.000,5119,26007,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00131000,11/15/2019,131.000,C,A,0.000,0.000,0.000,0.000,20.810,21.060,20.935,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00131000,11/15/2019,131.000,P,A,0.120,0.130,0.090,0.100,0.090,0.100,0.095,0.000,887,2180,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00132000,11/15/2019,132.000,C,A,0.000,0.000,0.000,0.000,19.820,20.080,19.950,0.000,0,2,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00132000,11/15/2019,132.000,P,A,0.170,0.190,0.100,0.120,0.100,0.120,0.110,0.000,107,8990,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00133000,11/15/2019,133.000,C,A,0.000,0.000,0.000,0.000,18.860,19.100,18.980,0.000,0,20,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00133000,11/15/2019,133.000,P,A,0.220,0.220,0.120,0.140,0.140,0.150,0.145,0.000,830,2282,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00134000,11/15/2019,134.000,C,A,0.000,0.000,0.000,0.000,17.870,18.130,18.000,0.000,0,88,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00134000,11/15/2019,134.000,P,A,0.270,0.270,0.130,0.180,0.160,0.180,0.170,0.000,67,5998,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00135000,11/15/2019,135.000,C,A,0.000,0.000,0.000,0.000,16.910,17.170,17.040,0.000,0,69,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00135000,11/15/2019,135.000,P,A,0.320,0.330,0.180,0.210,0.190,0.210,0.200,0.000,271,47796,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00136000,11/15/2019,136.000,C,A,0.000,0.000,0.000,0.000,15.980,16.210,16.095,0.000,0,101,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00136000,11/15/2019,136.000,P,A,0.380,0.390,0.220,0.250,0.230,0.250,0.240,0.000,237,18090,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00137000,11/15/2019,137.000,C,A,14.990,14.990,14.990,14.990,15.030,15.240,15.135,0.000,1,17,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00137000,11/15/2019,137.000,P,A,0.450,0.460,0.260,0.280,0.280,0.300,0.290,0.000,803,35801,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00138000,11/15/2019,138.000,C,A,13.450,13.450,13.450,13.450,14.080,14.300,14.190,0.000,10,45,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00138000,11/15/2019,138.000,P,A,0.540,0.550,0.300,0.360,0.330,0.350,0.340,0.000,154,4398,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00139000,11/15/2019,139.000,C,A,0.000,0.000,0.000,0.000,13.150,13.370,13.260,0.000,0,41,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00139000,11/15/2019,139.000,P,A,0.640,0.640,0.370,0.430,0.390,0.410,0.400,0.000,145,6556,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00140000,11/15/2019,140.000,C,A,11.500,11.500,11.500,11.500,12.230,12.420,12.325,0.000,5,71,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00140000,11/15/2019,140.000,P,A,0.750,0.760,0.430,0.500,0.460,0.490,0.475,0.000,9405,31391,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00141000,11/15/2019,141.000,C,A,10.400,10.400,10.400,10.400,11.320,11.510,11.415,0.000,3,110,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00141000,11/15/2019,141.000,P,A,0.880,0.880,0.500,0.600,0.550,0.570,0.560,0.000,514,28425,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00142000,11/15/2019,142.000,C,A,0.000,0.000,0.000,0.000,10.420,10.590,10.505,0.000,0,102,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00142000,11/15/2019,142.000,P,A,0.980,1.020,0.590,0.670,0.640,0.670,0.655,0.000,1391,16183,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00143000,11/15/2019,143.000,C,A,8.450,9.680,8.450,9.410,9.530,9.680,9.605,0.000,66,379,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00143000,11/15/2019,143.000,P,A,1.160,1.180,0.700,0.800,0.770,0.790,0.780,0.000,755,20533,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00144000,11/15/2019,144.000,C,A,8.560,8.930,8.560,8.930,8.670,8.810,8.740,0.000,10,726,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00144000,11/15/2019,144.000,P,A,1.360,1.360,0.830,0.930,0.890,0.910,0.900,0.000,2611,15910,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00145000,11/15/2019,145.000,C,A,7.380,8.150,7.370,7.800,7.830,7.960,7.895,0.000,38,1637,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00145000,11/15/2019,145.000,P,A,1.530,1.580,0.960,1.070,1.040,1.060,1.050,0.000,16337,69129,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00146000,11/15/2019,146.000,C,A,6.150,7.330,6.150,6.780,7.010,7.130,7.070,0.000,22,1394,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00146000,11/15/2019,146.000,P,A,1.780,1.820,1.130,1.280,1.210,1.250,1.230,0.000,2887,22102,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00147000,11/15/2019,147.000,C,A,5.360,6.600,5.340,6.090,6.210,6.320,6.265,0.000,48,2461,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00147000,11/15/2019,147.000,P,A,2.050,2.050,1.360,1.430,1.410,1.440,1.425,0.000,4949,20790,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00148000,11/15/2019,148.000,C,A,4.600,5.750,4.590,5.380,5.440,5.540,5.490,0.000,7908,5322,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00148000,11/15/2019,148.000,P,A,2.290,2.380,1.530,1.690,1.650,1.670,1.660,0.000,9940,17008,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00149000,11/15/2019,149.000,C,A,4.030,4.930,3.850,4.530,4.710,4.800,4.755,0.000,285,2165,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00149000,11/15/2019,149.000,P,A,2.660,2.710,1.780,2.010,1.890,1.920,1.905,0.000,449,7755,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00150000,11/15/2019,150.000,C,A,3.330,4.350,3.180,4.000,4.040,4.100,4.070,0.000,2975,16531,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00150000,11/15/2019,150.000,P,A,2.970,3.140,2.080,2.260,2.180,2.230,2.205,0.000,819,37375,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00151000,11/15/2019,151.000,C,A,2.800,3.670,2.630,3.300,3.380,3.440,3.410,0.000,3414,5467,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00151000,11/15/2019,151.000,P,A,3.480,3.550,2.390,2.600,2.530,2.580,2.555,0.000,3654,6976,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00152000,11/15/2019,152.000,C,A,2.290,2.980,2.100,2.780,2.780,2.830,2.805,0.000,1156,5249,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00152000,11/15/2019,152.000,P,A,3.940,3.940,2.750,2.970,2.920,2.970,2.945,0.000,715,6305,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00153000,11/15/2019,153.000,C,A,1.740,2.480,1.640,2.200,2.240,2.270,2.255,0.000,1400,13973,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00153000,11/15/2019,153.000,P,A,4.370,4.370,3.180,3.510,3.370,3.440,3.405,0.000,467,2939,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00154000,11/15/2019,154.000,C,A,1.360,1.890,1.260,1.680,1.750,1.780,1.765,0.000,1646,15208,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00154000,11/15/2019,154.000,P,A,4.870,4.870,3.650,4.020,3.870,3.960,3.915,0.000,253,3102,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00155000,11/15/2019,155.000,C,A,1.020,1.500,0.950,1.270,1.330,1.360,1.345,0.000,857,19087,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00155000,11/15/2019,155.000,P,A,5.390,5.390,4.340,4.350,4.460,4.560,4.510,0.000,14,5942,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00156000,11/15/2019,156.000,C,A,0.700,1.110,0.680,1.000,0.980,1.010,0.995,0.000,3376,14028,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00156000,11/15/2019,156.000,P,A,5.730,5.730,4.930,4.930,5.110,5.230,5.170,0.000,25,8921,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00157000,11/15/2019,157.000,C,A,0.570,0.820,0.480,0.690,0.710,0.730,0.720,0.000,14543,23260,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00157000,11/15/2019,157.000,P,A,7.200,7.200,5.580,6.000,5.830,5.970,5.900,0.000,14,9159,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00158000,11/15/2019,158.000,C,A,0.390,0.570,0.340,0.480,0.500,0.520,0.510,0.000,360,7272,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00158000,11/15/2019,158.000,P,A,7.270,7.310,6.450,6.860,6.620,6.790,6.705,0.000,38,5938,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00159000,11/15/2019,159.000,C,A,0.280,0.400,0.220,0.320,0.340,0.360,0.350,0.000,362,2518,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00159000,11/15/2019,159.000,P,A,7.760,7.760,7.760,7.760,7.460,7.630,7.545,0.000,1,645,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00160000,11/15/2019,160.000,C,A,0.200,0.280,0.150,0.220,0.230,0.250,0.240,0.000,552,10903,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00160000,11/15/2019,160.000,P,A,0.000,0.000,0.000,0.000,8.360,8.570,8.465,0.000,0,588,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00161000,11/15/2019,161.000,C,A,0.150,0.190,0.110,0.140,0.150,0.170,0.160,0.000,77,3869,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00161000,11/15/2019,161.000,P,A,10.630,10.630,10.630,10.630,9.300,9.480,9.390,0.000,3,34,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00162000,11/15/2019,162.000,C,A,0.090,0.130,0.080,0.100,0.100,0.120,0.110,0.000,313,16230,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00162000,11/15/2019,162.000,P,A,0.000,0.000,0.000,0.000,10.240,10.460,10.350,0.000,0,92,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00163000,11/15/2019,163.000,C,A,0.060,0.090,0.050,0.070,0.070,0.090,0.080,0.000,65,3134,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00163000,11/15/2019,163.000,P,A,11.890,11.890,11.890,11.890,11.250,11.460,11.355,0.000,1,2,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00164000,11/15/2019,164.000,C,A,0.040,0.070,0.040,0.060,0.050,0.070,0.060,0.000,95,3731,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00164000,11/15/2019,164.000,P,A,0.000,0.000,0.000,0.000,12.220,12.460,12.340,0.000,0,4,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00165000,11/15/2019,165.000,C,A,0.030,0.050,0.030,0.040,0.040,0.050,0.045,0.000,185,29267,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00165000,11/15/2019,165.000,P,A,0.000,0.000,0.000,0.000,13.220,13.460,13.340,0.000,0,21,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00166000,11/15/2019,166.000,C,A,0.020,0.040,0.020,0.030,0.030,0.040,0.035,0.000,36,18169,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00166000,11/15/2019,166.000,P,A,0.000,0.000,0.000,0.000,14.220,14.460,14.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00167000,11/15/2019,167.000,C,A,0.020,0.040,0.010,0.030,0.020,0.030,0.025,0.000,24,20382,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00167000,11/15/2019,167.000,P,A,0.000,0.000,0.000,0.000,15.220,15.460,15.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00168000,11/15/2019,168.000,C,A,0.020,0.030,0.010,0.020,0.020,0.030,0.025,0.000,27,1999,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00168000,11/15/2019,168.000,P,A,0.000,0.000,0.000,0.000,16.220,16.460,16.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00169000,11/15/2019,169.000,C,A,0.010,0.030,0.010,0.020,0.010,0.030,0.020,0.000,32,1246,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00169000,11/15/2019,169.000,P,A,0.000,0.000,0.000,0.000,17.220,17.460,17.340,0.000,0,3,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00170000,11/15/2019,170.000,C,A,0.010,0.020,0.010,0.010,0.010,0.020,0.015,0.000,18,14850,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00170000,11/15/2019,170.000,P,A,0.000,0.000,0.000,0.000,18.220,18.460,18.340,0.000,0,10,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00171000,11/15/2019,171.000,C,A,0.020,0.020,0.010,0.010,0.010,0.020,0.015,0.000,11,1240,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00171000,11/15/2019,171.000,P,A,0.000,0.000,0.000,0.000,19.220,19.460,19.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00172000,11/15/2019,172.000,C,A,0.010,0.010,0.010,0.010,0.010,0.020,0.015,0.000,23,2113,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00172000,11/15/2019,172.000,P,A,0.000,0.000,0.000,0.000,20.220,20.460,20.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00173000,11/15/2019,173.000,C,A,0.010,0.010,0.010,0.010,0.010,0.020,0.015,0.000,6,2744,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00173000,11/15/2019,173.000,P,A,0.000,0.000,0.000,0.000,21.220,21.460,21.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00174000,11/15/2019,174.000,C,A,0.020,0.020,0.010,0.010,0.010,0.020,0.015,0.000,5,447,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00174000,11/15/2019,174.000,P,A,0.000,0.000,0.000,0.000,22.220,22.460,22.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00175000,11/15/2019,175.000,C,A,0.010,0.010,0.010,0.010,0.000,0.020,0.000,0.000,4,2705,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00175000,11/15/2019,175.000,P,A,0.000,0.000,0.000,0.000,23.220,23.460,23.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00180000,11/15/2019,180.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,15125,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00180000,11/15/2019,180.000,P,A,0.000,0.000,0.000,0.000,28.220,28.480,28.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00185000,11/15/2019,185.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,14,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00185000,11/15/2019,185.000,P,A,0.000,0.000,0.000,0.000,33.220,33.480,33.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00190000,11/15/2019,190.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,43,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00190000,11/15/2019,190.000,P,A,0.000,0.000,0.000,0.000,38.220,38.480,38.350,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00195000,11/15/2019,195.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,19,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00195000,11/15/2019,195.000,P,A,0.000,0.000,0.000,0.000,43.220,43.460,43.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00200000,11/15/2019,200.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,23,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00200000,11/15/2019,200.000,P,A,0.000,0.000,0.000,0.000,48.220,48.460,48.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00205000,11/15/2019,205.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00205000,11/15/2019,205.000,P,A,0.000,0.000,0.000,0.000,53.220,53.460,53.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00210000,11/15/2019,210.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00210000,11/15/2019,210.000,P,A,0.000,0.000,0.000,0.000,58.220,58.460,58.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00215000,11/15/2019,215.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00215000,11/15/2019,215.000,P,A,0.000,0.000,0.000,0.000,63.220,63.460,63.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00220000,11/15/2019,220.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00220000,11/15/2019,220.000,P,A,0.000,0.000,0.000,0.000,68.220,68.460,68.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115C00225000,11/15/2019,225.000,C,A,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191115P00225000,11/15/2019,225.000,P,A,0.000,0.000,0.000,0.000,73.220,73.460,73.340,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00115000,11/22/2019,115.000,C,A,0.000,0.000,0.000,0.000,36.680,37.040,36.860,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00115000,11/22/2019,115.000,P,A,0.010,0.010,0.010,0.010,0.010,0.020,0.015,0.000,10,32,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00120000,11/22/2019,120.000,C,A,0.000,0.000,0.000,0.000,31.700,32.060,31.880,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00120000,11/22/2019,120.000,P,A,0.030,0.030,0.030,0.030,0.020,0.040,0.030,0.000,14,31,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00125000,11/22/2019,125.000,C,A,0.000,0.000,0.000,0.000,26.740,27.100,26.920,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00125000,11/22/2019,125.000,P,A,0.080,0.080,0.060,0.060,0.050,0.070,0.060,0.000,8,35,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00130000,11/22/2019,130.000,C,A,0.000,0.000,0.000,0.000,21.830,22.180,22.005,0.000,0,0,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00130000,11/22/2019,130.000,P,A,0.140,0.140,0.120,0.120,0.120,0.140,0.130,0.000,11,433,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00131000,11/22/2019,131.000,C,A,0.000,0.000,0.000,0.000,20.860,21.210,21.035,0.000,0,3,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122P00131000,11/22/2019,131.000,P,A,0.210,0.210,0.210,0.210,0.150,0.160,0.155,0.000,1,95,151.650
10/15/2019,IWM,NYSEArca,iShares Russell 2000 ETF,151.390,IWM   191122C00132000,11/22/2019,132.000,C,A,0.000,0.000,0.000,0.000,19.890,20.230,20.060,0.000,0,0,151.650
